record_id,section_code,section_name,nfa_status,manufacturer_or_make,model,caliber_or_gauge,serial_number_range,date_or_year_range,atf_classification_details,first_published_edition,latest_published_edition,in_2025_publication,in_2018_publication,in_2007_publication,full_raw_entry
CR-SectionIII-0966,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Mauser Parabellum 75th Year Commemorative Karabiner,Parabellum,cal. 13mm,serial number 687,,"manufactured in 1979, with accompanying shoulder stock. Mauser Werke-Koln/Ehrenfield experimental WWI era 8 x 57mm caliber blank Naval line throwing device, serial number 687. Mauser Werke-Koln/Ehrenfield experimental WWI era 8 x 57mm caliber blank Naval line throwing device, serial number 689. MBAssociates (MBA), Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N rangesA0001-A0032, A001-A085, B010-B411, and B5059-B5692.",ATF C&R List (Jan 1972 - Apr 2025),ATF C&R List (Jan 1972 - Apr 2025),TRUE,FALSE,FALSE,"Mauser Parabellum 75th Year Commemorative Karabiner, manufactured in 1979, with accompanying shoulder stock. Mauser Werke-Koln/Ehrenfield experimental WWI era 8 x 57mm caliber blank Naval line throwing device, serial number 687. Mauser Werke-Koln/Ehrenfield experimental WWI era 8 x 57mm caliber blank Naval line throwing device, serial number 689. MBAssociates (MBA), Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N rangesA0001-A0032, A001-A085, B010-B411, and B5059-B5692."
CR-SectionIII-0967,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Mauser Parabellum 75th Year Commemorative Karabiner,Parabellum,cal. 13mm,S/N ranges A0001-A0032,,"manufactured in 1979, with accompanying shoulder stock. MBAssociates (MBA), Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N ranges A0001-A0032, A001-A085, B010-B411, and B5059-B5692.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2018),FALSE,TRUE,FALSE,"Mauser Parabellum 75th Year Commemorative Karabiner, manufactured in 1979, with accompanying shoulder stock. MBAssociates (MBA), Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N ranges A0001-A0032, A001-A085, B010-B411, and B5059-B5692."
CR-SectionIII-0968,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),MBA,,cal. 13mm,S/N ranges A0001-A0032,,"Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N ranges A0001-A0032, A001-A085, B010-B411, and B5059-B5692.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"MBA, Gyrojet Rocket Guns, cal. 13mm, semiautomatic version only, produced in 1968 or earlier, S/N ranges A0001-A0032, A001-A085, B010-B411, and B5059-B5692."
CR-SectionIII-0969,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Military type Nambu pistol,model 1904,cal. 8mm,,,"model 1904, cal. 8mm Nambu with an accompanying original detachable telescoping wooden holster/shoulder stock. * Novelty four barreled palm gun in .22 caliber, manufactured by O.F. Mossberg or C.S. Shattuck Arms Co, circa 1906-1909.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Military type Nambu pistol, model 1904, cal. 8mm Nambu with an accompanying original detachable telescoping wooden holster/shoulder stock. * Novelty four barreled palm gun in .22 caliber, manufactured by O.F. Mossberg or C.S. Shattuck Arms Co, circa 1906-1909."
CR-SectionIII-0970,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),mm/12 gauge,,12 gauge,,,"20mm/12 gauge, produced for the Imperial Japanese Navy in 1944/45.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"20mm/12 gauge, produced for the Imperial Japanese Navy in 1944/45."
CR-SectionIII-0971,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Nambu pistol,Model 1904,cal. 8mm,,,"Model 1904, cal. 8mm Nambu, with accompanying original shoulder stock.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Nambu pistol, Model 1904, cal. 8mm Nambu, with accompanying original shoulder stock."
CR-SectionIII-0972,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Novelty four barreled palm gun,,cal. .22,,,"cal. .22, manufactured by O.F. Mossberg or C.S. Shattuck Arms Co, circa 1906-1909.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Novelty four barreled palm gun, cal. .22, manufactured by O.F. Mossberg or C.S. Shattuck Arms Co, circa 1906-1909."
CR-SectionIII-0973,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),One Pocket Creedmores and other original pocket rifles with extension shoulder stocks,,cal. .22,,,"cal. .22, made by Samuel Watson Johnson (1838-1903).",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"One Pocket Creedmores and other original pocket rifles with extension shoulder stocks, cal. .22, made by Samuel Watson Johnson (1838-1903)."
CR-SectionIII-0974,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),One Pocket Creedmores and other original Pocket rifles with extension shoulder stocks,,,,,made by Samuel Watson Johnson (1838-1903).,ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"One Pocket Creedmores and other original Pocket rifles with extension shoulder stocks, made by Samuel Watson Johnson (1838-1903)."
CR-SectionIII-0975,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),OSS Glove Pistol,,caliber .38 S&W,,,"caliber .38 S&W or .38 special. OSS ""Liberator"" pistol, .45 ACP or 9mm.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"OSS Glove Pistol, caliber .38 S&W or .38 special. OSS ""Liberator"" pistol, .45 ACP or 9mm."
CR-SectionIII-0976,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),OSS Glove Pistol,Parabellum,cal.,,,"cal.’s .38 S&W or .38 special. OSS ""Liberator"" pistol, manufactured in cal.’s .45 ACP or 9mm Parabellum, by the Guide Lamp Division of General Motors Corporation during 1942. Polhemus Manufacturing Company “Little Pal” Model 23 Hunting Knife Pistols. Quackenbush Bicycle Rifle with a 12”, cal. .22 barrel; skeleton/wire-type pistol grip; and a telescoping wire stock.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"OSS Glove Pistol, cal.’s .38 S&W or .38 special. OSS ""Liberator"" pistol, manufactured in cal.’s .45 ACP or 9mm Parabellum, by the Guide Lamp Division of General Motors Corporation during 1942. Polhemus Manufacturing Company “Little Pal” Model 23 Hunting Knife Pistols. Quackenbush Bicycle Rifle with a 12”, cal. .22 barrel; skeleton/wire-type pistol grip; and a telescoping wire stock."
CR-SectionIII-0977,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Remington Flare (Very) Pistol,,10 gauge,,,"Mark III, 10 gauge.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Remington Flare (Very) Pistol, Mark III, 10 gauge."
CR-SectionIII-0978,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Remington Keen Prototype Bolt-Action Rifle,,,S/N 4,,"S/N 4, with 4-inch barrel.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Remington Keen Prototype Bolt-Action Rifle, S/N 4, with 4-inch barrel."
CR-SectionIII-0979,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Remington Mark III,,cal. 10 gauge,,,"cal. 10 gauge, flare pistols.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Remington Mark III, cal. 10 gauge, flare pistols."
CR-SectionIII-0980,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Royal,,cal. 7.63 x 25mm,,,"semiautomatic pistol, cal. 7.63 x 25mm (.30 Mauser), having an integral 10 or 20 round magazine, 5-1/2"", 6-1/4"", or 7-1/8"" barrel, and accompanied by an original Spanish mfd. detachable holster/stock.",ATF P 5300.11 (Dec 2007),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,TRUE,"Royal, semiautomatic pistol, cal. 7.63 x 25mm (.30 Mauser), having an integral 10 or 20 round magazine, 5-1/2"", 6-1/4"", or 7-1/8"" barrel, and accompanied by an original Spanish mfd. detachable holster/stock."
CR-SectionIII-0981,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Sedgley,Model 40,cal. 10 gauge,serial number S106284,,"Mark V, cal. 10 gauge, signal pistol. Shattuck ""Unique"" palm gun, cal.’s .25 and .32 rimfire, manufactured by C.S. Shattuck Arms Co., Hatfield, MA, circa 1909-1915. Smith & Wesson, Model 40, Light Rifle, cal. 9mm Parabellum. Smith & Wesson, Model 1950, cal. .44 S&W Special, serial number S106284, with factory-fitted 6.5 inch barrel; and with red post front sight, bright blue and nickel two-tone finish, target hammer and trigger, and birds-eye maple grips; made as a special one-of-a-kind factory presentation model for Congressman Cecil B. King of Englewood, California. Smith & Wesson, Model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2018),FALSE,TRUE,FALSE,"Sedgley, Mark V, cal. 10 gauge, signal pistol. Shattuck ""Unique"" palm gun, cal.’s .25 and .32 rimfire, manufactured by C.S. Shattuck Arms Co., Hatfield, MA, circa 1909-1915. Smith & Wesson, Model 40, Light Rifle, cal. 9mm Parabellum. Smith & Wesson, Model 1950, cal. .44 S&W Special, serial number S106284, with factory-fitted 6.5 inch barrel; and with red post front sight, bright blue and nickel two-tone finish, target hammer and trigger, and birds-eye maple grips; made as a special one-of-a-kind factory presentation model for Congressman Cecil B. King of Englewood, California. Smith & Wesson, Model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock."
CR-SectionIII-0982,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Sedgley,Model 40,cal. 10 gauge,serial number S106284,,"Mark V, cal. 10 gauge, signal pistol. Shattuck ""Unique"" palm gun, cal.’s .25 and .32 rimfire, manufactured by C.S. Shattuck Arms Co., Hatfield, MA, circa 1909-1915. Smith & Wesson, Model 40, Light Rifle, cal. 9mm Parabellum. Smith & Wesson, Model 1950, cal. .44 S&W Special, serial number S106284, with factory-fitted 6.5 inch barrel; and with red post front sight, bright blue and nickel two-tone finish, target hammer and trigger, and birds-eye maple grips; made as a special one-of-a-kind factory presentation model for Congressman Cecil B. King of Englewood, California. Smith & Wesson, Model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock. Smith & Wesson, Prototype “Improved 9mm Light Rifle Carbine”, caliber 9mm Luger, serial number X17, with factory-fitted 12 1/16-inch; manufactured in 1945. Smith & Wesson, Prototype “Improved 9mm Light Rifle Carbine”, caliber 9mm Luger, serial number X21, with factory-fitted 12 1/16-inch; manufactured in 1945.",ATF C&R List (Jan 1972 - Apr 2025),ATF C&R List (Jan 1972 - Apr 2025),TRUE,FALSE,FALSE,"Sedgley, Mark V, cal. 10 gauge, signal pistol. Shattuck ""Unique"" palm gun, cal.’s .25 and .32 rimfire, manufactured by C.S. Shattuck Arms Co., Hatfield, MA, circa 1909-1915. Smith & Wesson, Model 40, Light Rifle, cal. 9mm Parabellum. Smith & Wesson, Model 1950, cal. .44 S&W Special, serial number S106284, with factory-fitted 6.5 inch barrel; and with red post front sight, bright blue and nickel two-tone finish, target hammer and trigger, and birds-eye maple grips; made as a special one-of-a-kind factory presentation model for Congressman Cecil B. King of Englewood, California. Smith & Wesson, Model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock. Smith & Wesson, Prototype “Improved 9mm Light Rifle Carbine”, caliber 9mm Luger, serial number X17, with factory-fitted 12 1/16-inch; manufactured in 1945. Smith & Wesson, Prototype “Improved 9mm Light Rifle Carbine”, caliber 9mm Luger, serial number X21, with factory-fitted 12 1/16-inch; manufactured in 1945."
CR-SectionIII-0983,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Sedgley,model Military,cal. rimfire,S/N 112037,,"Mark V, 10 gauge, signal pistol. The Shatuck ""Unique"" palm gun in .22 and .32 cal. rimfire. Smith & Wesson, model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock. Smith & Wesson, model 40, Light Rifle, caliber 9mm parabellum.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Sedgley, Mark V, 10 gauge, signal pistol. The Shatuck ""Unique"" palm gun in .22 and .32 cal. rimfire. Smith & Wesson, model Military and Police revolver, cal. .38, S/N 112037, with original Ideal holster/shoulder stock. Smith & Wesson, model 40, Light Rifle, caliber 9mm parabellum."
CR-SectionIII-0984,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Spanish mfd. copies of the Mauser,model 1896,cal. 7.63mm,,prior to 1946,"model 1896, semiautomatic pistol produced prior to 1946 in cal. 7.63mm or 9mm and having either integral or detachable magazines; accompanied by original Spanish mfd. detachable wooden holster/shoulder stock.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Spanish mfd. copies of the Mauser, model 1896, semiautomatic pistol produced prior to 1946 in cal. 7.63mm or 9mm and having either integral or detachable magazines; accompanied by original Spanish mfd. detachable wooden holster/shoulder stock."
CR-SectionIII-0985,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Spanish mfd. copies of the Mauser,Model 1896,cal.,,prior to 1946,"Model 1896, semiautomatic pistol produced prior to 1946, cal.’s 7.63mm or 9mm, having either integral or detachable magazines, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Spanish mfd. copies of the Mauser, Model 1896, semiautomatic pistol produced prior to 1946, cal.’s 7.63mm or 9mm, having either integral or detachable magazines, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock."
CR-SectionIII-0986,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Spanish Star,model A,.63,,,"model A, semiautomatic pistol in cals. 7.63 Mauser, 9mm parabellum, 9mm long, .38 ACP and 45 ACP, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Spanish Star, model A, semiautomatic pistol in cals. 7.63 Mauser, 9mm parabellum, 9mm long, .38 ACP and 45 ACP, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock."
CR-SectionIII-0987,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Spanish Star,Model A,cal.,,,"Model A, semiautomatic pistol, cal.’s 7.63mm Mauser, 9mm Parabellum, 9mm Long, .38 ACP and .45 ACP, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Spanish Star, Model A, semiautomatic pistol, cal.’s 7.63mm Mauser, 9mm Parabellum, 9mm Long, .38 ACP and .45 ACP, accompanied by original Spanish mfd. detachable wooden holster/shoulder stock."
CR-SectionIII-0988,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal.,S/N 11006 with two-piece barrel owned by A,,"44-1/2 rifle, .22 cal. S/N 11006 with two-piece barrel owned by A.O. Neidner, Malden, MA.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stevens, 44-1/2 rifle, .22 cal. S/N 11006 with two-piece barrel owned by A.O. Neidner, Malden, MA."
CR-SectionIII-0989,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal.,,,"Hunter's Pet No. 34 1/2 Pocket Rifle, cal.’s .22 short to .44-40 WCF.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stevens, Hunter's Pet No. 34 1/2 Pocket Rifle, cal.’s .22 short to .44-40 WCF."
CR-SectionIII-0990,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal. .22 short,,,"Hunter's Pet No. 34 Pocket Rifle, cal. .22 short rimfire to .44-40 WCF.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stevens, Hunter's Pet No. 34 Pocket Rifle, cal. .22 short rimfire to .44-40 WCF."
CR-SectionIII-0991,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal.,,,"Hunter's Pet No. 34 Pocket Rifle, cal.’s .22 short rimfire to .44-40 WCF.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stevens, Hunter's Pet No. 34 Pocket Rifle, cal.’s .22 short rimfire to .44-40 WCF."
CR-SectionIII-0992,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal. .22 long,,,"Reliable Pocket Rifle, second issue, cal. .22 long rifle or .22 Stevens-Pope.",ATF P 5300.11 (Dec 2007),ATF P 5300.11 (Dec 2007),FALSE,FALSE,TRUE,"Stevens, Reliable Pocket Rifle, second issue, cal. .22 long rifle or .22 Stevens-Pope."
CR-SectionIII-0993,Section III,Firearms Removed from NFA Provisions and Classified as Curios or Relics Under 18 U.S.C. Chapter 44,Exempt from NFA (Removed from NFA),Stevens,,cal.,,,"Reliable Pocket Rifle, second issue, cal.’s .22 long rifle or .22 Stevens-Pope.",ATF C&R List (Jan 1972 - Apr 2018),ATF C&R List (Jan 1972 - Apr 2025),TRUE,TRUE,FALSE,"Stevens, Reliable Pocket Rifle, second issue, cal.’s .22 long rifle or .22 Stevens-Pope."
